onset	duration	trial_type
4.5	0.5	Image_55
7.5	0.5	Image_21
10.5	0.5	Image_14
13.5	0.5	Image_10
16.5	0.5	Image_59
19.5	0.5	Catch
22.5	0.5	Image_26
25.5	0.5	Image_17
28.5	0.5	Image_2
31.5	0.5	Catch
34.5	0.5	Image_48
37.5	0.5	Image_8
40.5	0.5	Image_52
43.5	0.5	Image_7
46.5	0.5	Catch
49.5	0.5	Image_39
52.5	0.5	Image_32
55.5	0.5	Image_47
58.5	0.5	Image_37
61.5	0.5	Image_50
64.5	0.5	Catch
67.5	0.5	Image_51
70.5	0.5	Image_43
73.5	0.5	Image_53
76.5	0.5	Image_27
79.5	0.5	Catch
82.5	0.5	Image_45
85.5	0.5	Image_44
88.5	0.5	Image_15
91.5	0.5	Catch
94.5	0.5	Image_12
97.5	0.5	Image_57
100.5	0.5	Image_22
103.5	0.5	Image_5
106.5	0.5	Catch
109.5	0.5	Image_6
112.5	0.5	Image_31
115.5	0.5	Image_29
118.5	0.5	Image_19
121.5	0.5	Catch
124.5	0.5	Image_16
127.5	0.5	Image_20
130.5	0.5	Image_46
133.5	0.5	Catch
136.5	0.5	Image_56
139.5	0.5	Image_49
142.5	0.5	Image_33
145.5	0.5	Image_4
148.5	0.5	Image_28
151.5	0.5	Catch
154.5	0.5	Image_54
157.5	0.5	Image_40
160.5	0.5	Image_42
163.5	0.5	Image_41
166.5	0.5	Image_58
169.5	0.5	Catch
172.5	0.5	Image_38
175.5	0.5	Image_9
178.5	0.5	Image_23
181.5	0.5	Image_11
184.5	0.5	Catch
187.5	0.5	Image_13
190.5	0.5	Image_18
193.5	0.5	Image_1
196.5	0.5	Catch
199.5	0.5	Image_34
202.5	0.5	Image_60
205.5	0.5	Image_35
208.5	0.5	Image_25
211.5	0.5	Image_36
214.5	0.5	Catch
217.5	0.5	Image_3
220.5	0.5	Image_24
223.5	0.5	Image_30
226.5	0.5	Catch
229.5	0.5	Image_38
232.5	0.5	Image_43
235.5	0.5	Image_45
238.5	0.5	Image_17
241.5	0.5	Image_21
244.5	0.5	Catch
247.5	0.5	Image_31
250.5	0.5	Image_44
253.5	0.5	Image_29
256.5	0.5	Image_23
259.5	0.5	Catch
262.5	0.5	Image_58
265.5	0.5	Image_53
268.5	0.5	Image_34
271.5	0.5	Catch
274.5	0.5	Image_26
277.5	0.5	Image_3
280.5	0.5	Image_20
283.5	0.5	Image_59
286.5	0.5	Catch
289.5	0.5	Image_52
292.5	0.5	Image_11
295.5	0.5	Image_10
298.5	0.5	Image_49
301.5	0.5	Image_33
304.5	0.5	Catch
307.5	0.5	Image_18
310.5	0.5	Image_46
313.5	0.5	Image_39
316.5	0.5	Image_32
319.5	0.5	Catch
322.5	0.5	Image_60
325.5	0.5	Image_22
328.5	0.5	Image_28
331.5	0.5	Image_13
334.5	0.5	Catch
337.5	0.5	Image_5
340.5	0.5	Image_30
343.5	0.5	Image_15
346.5	0.5	Image_2
349.5	0.5	Catch
352.5	0.5	Image_25
355.5	0.5	Image_54
358.5	0.5	Image_51
361.5	0.5	Catch
364.5	0.5	Image_37
367.5	0.5	Image_24
370.5	0.5	Image_6
373.5	0.5	Image_27
376.5	0.5	Image_47
379.5	0.5	Catch
382.5	0.5	Image_8
385.5	0.5	Image_57
388.5	0.5	Image_41
391.5	0.5	Catch
394.5	0.5	Image_40
397.5	0.5	Image_4
400.5	0.5	Image_12
403.5	0.5	Catch
406.5	0.5	Image_42
409.5	0.5	Image_48
412.5	0.5	Image_55
415.5	0.5	Image_9
418.5	0.5	Image_14
421.5	0.5	Catch
424.5	0.5	Image_50
427.5	0.5	Image_36
430.5	0.5	Image_1
433.5	0.5	Catch
436.5	0.5	Image_7
439.5	0.5	Image_19
442.5	0.5	Image_16
445.5	0.5	Image_56
448.5	0.5	Image_35
451.5	0.5	Catch
